"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
FE_OFC3450_sa03_6/Y,g213489/A1,1.040377,1.039340,1.040377,UNINIT,1.039340,UNINIT
FE_OFC3450_sa03_6/Y,g215664/A1,1.431731,1.431178,1.431731,UNINIT,1.431178,UNINIT
g219405/Y,g214815/B2,5.446863,5.373430,5.446863,UNINIT,5.373430,UNINIT
g219405/Y,g214833/B1,5.864835,5.790410,5.864835,UNINIT,5.790410,UNINIT
g219405/Y,g217088/B,2.715681,2.664066,2.715681,UNINIT,2.664066,UNINIT
g219405/Y,g216157/A,1.090157,1.063533,1.090157,UNINIT,1.063533,UNINIT
g219405/Y,g215133/A,5.698899,5.650926,5.698899,UNINIT,5.650926,UNINIT
g219405/Y,g214123/A1,5.237655,5.142912,5.237655,UNINIT,5.142912,UNINIT
g219405/Y,g215204/B,5.444043,5.370661,5.444043,UNINIT,5.370661,UNINIT
g219405/Y,g214287/B,1.844699,1.804531,1.844699,UNINIT,1.804531,UNINIT
g219405/Y,g214301/A1,2.707067,2.655547,2.707067,UNINIT,2.655547,UNINIT
g219405/Y,g214346/A2,5.575250,5.499606,5.575250,UNINIT,5.499606,UNINIT
g219405/Y,g216533/B,5.476220,5.402260,5.476220,UNINIT,5.402260,UNINIT
g219405/Y,g214531/B,5.347065,5.275512,5.347065,UNINIT,5.275512,UNINIT
g219405/Y,g214562/A2,5.471643,5.397765,5.471643,UNINIT,5.397765,UNINIT
g219405/Y,g215628/B1,5.744167,5.698497,5.744167,UNINIT,5.698497,UNINIT
g219405/Y,g215631/A2,5.355312,5.283599,5.355312,UNINIT,5.283599,UNINIT
g219405/Y,g217755/A,3.792070,3.723769,3.792070,UNINIT,3.723769,UNINIT
g219405/Y,g215664/B2,4.464435,4.396627,4.464435,UNINIT,4.396627,UNINIT
g219405/Y,g214622/C1,5.834522,5.760547,5.834522,UNINIT,5.760547,UNINIT
g219405/Y,g213682/A2,1.377245,1.345035,1.377245,UNINIT,1.345035,UNINIT
g219405/Y,g213694/B2,2.445425,2.396924,2.445425,UNINIT,2.396924,UNINIT
g219405/Y,g214705/B2,2.996363,2.966137,2.996363,UNINIT,2.966137,UNINIT
g219405/Y,FE_DBTC50_n_1557/A,5.764843,5.720273,5.764843,UNINIT,5.720273,UNINIT
FE_OFC3451_sa03_6/Y,FE_OFC3452_sa03_6/A,0.062233,0.062244,0.062233,UNINIT,0.062244,UNINIT
FE_OFC3451_sa03_6/Y,g219404/B,0.062233,0.062244,0.062233,UNINIT,0.062244,UNINIT
FE_OFC3192_n_2089/Y,g215939/A,1.310361,1.310361,1.310361,UNINIT,1.310361,UNINIT
FE_OFC3192_n_2089/Y,g217073/B,1.310361,1.310361,1.310361,UNINIT,1.310361,UNINIT
FE_OFC3192_n_2089/Y,g214006/A2,1.310361,1.310361,1.310361,UNINIT,1.310361,UNINIT
FE_OFC3192_n_2089/Y,g214357/A1,1.310361,1.310361,1.310361,UNINIT,1.310361,UNINIT
FE_OFC3192_n_2089/Y,g215465/B,1.310361,1.310361,1.310361,UNINIT,1.310361,UNINIT
FE_OFC3192_n_2089/Y,g216691/A,1.310361,1.310361,1.310361,UNINIT,1.310361,UNINIT
FE_OFC3191_n_2089/Y,g215049/B,0.962081,0.957339,0.962081,UNINIT,0.957339,UNINIT
FE_OFC3191_n_2089/Y,g214125/C2,0.612342,0.608789,0.612342,UNINIT,0.608789,UNINIT
FE_OFC3191_n_2089/Y,g215367/B,0.257469,0.255693,0.257469,UNINIT,0.255693,UNINIT
FE_OFC3191_n_2089/Y,g214398/B,0.841386,0.837004,0.841386,UNINIT,0.837004,UNINIT
FE_OFC3191_n_2089/Y,g214657/A2,0.924402,0.919767,0.924402,UNINIT,0.919767,UNINIT
FE_OFC3191_n_2089/Y,g213682/B2,0.374088,0.371652,0.374088,UNINIT,0.371652,UNINIT
FE_OFC3191_n_2089/Y,g214705/A2,0.744583,0.740526,0.744583,UNINIT,0.740526,UNINIT
FE_OFC3191_n_2089/Y,g213736/B2,0.809154,0.804876,0.809154,UNINIT,0.804876,UNINIT
FE_OFC3190_n_2089/Y,g215994/A,1.455192,1.453844,1.455192,UNINIT,1.453844,UNINIT
FE_OFC3190_n_2089/Y,g213974/A2,2.343454,2.341050,2.343454,UNINIT,2.341050,UNINIT
FE_OFC3190_n_2089/Y,g213980/B2,1.853175,1.853145,1.853175,UNINIT,1.853145,UNINIT
FE_OFC3190_n_2089/Y,g215122/A,2.469574,2.468278,2.469574,UNINIT,2.468278,UNINIT
FE_OFC3190_n_2089/Y,g214364/A3,1.385639,1.384122,1.385639,UNINIT,1.384122,UNINIT
FE_OFC3190_n_2089/Y,g214468/B,2.324447,2.321885,2.324447,UNINIT,2.321885,UNINIT
FE_OFC3190_n_2089/Y,g215532/B,2.152880,2.148988,2.152880,UNINIT,2.148988,UNINIT
FE_OFC3190_n_2089/Y,g213464/B,1.636316,1.635497,1.636316,UNINIT,1.635497,UNINIT
FE_OFC3190_n_2089/Y,g216650/A,2.268245,2.265228,2.268245,UNINIT,2.265228,UNINIT
FE_OFC3190_n_2089/Y,g213573/A1,2.490243,2.489138,2.490243,UNINIT,2.489138,UNINIT
FE_OFC3190_n_2089/Y,g214620/A1,2.489761,2.488652,2.489761,UNINIT,2.488652,UNINIT
FE_OFC3190_n_2089/Y,g214726/A3,2.340049,2.337617,2.340049,UNINIT,2.337617,UNINIT
FE_OFC3190_n_2089/Y,g213702/C2,2.151972,2.148073,2.151972,UNINIT,2.148073,UNINIT
FE_OFC1556_n_2066/Y,g214815/A1,1.109649,1.068650,1.109649,UNINIT,1.068650,UNINIT
FE_OFC1556_n_2066/Y,g213862/A2,0.763887,0.718472,0.763887,UNINIT,0.718472,UNINIT
FE_OFC1556_n_2066/Y,g214956/A,1.132173,1.092323,1.132173,UNINIT,1.092323,UNINIT
FE_OFC1556_n_2066/Y,g216078/A,1.152414,1.113688,1.152414,UNINIT,1.113688,UNINIT
FE_OFC1556_n_2066/Y,g215267/A,0.959443,0.913490,0.959443,UNINIT,0.913490,UNINIT
FE_OFC1556_n_2066/Y,g216396/A,0.778033,0.732318,0.778033,UNINIT,0.732318,UNINIT
FE_OFC1556_n_2066/Y,g215364/C,0.377857,0.355645,0.377857,UNINIT,0.355645,UNINIT
FE_OFC1556_n_2066/Y,g214307/A2,0.481355,0.450161,0.481355,UNINIT,0.450161,UNINIT
FE_OFC1556_n_2066/Y,g214314/B,0.753053,0.707896,0.753053,UNINIT,0.707896,UNINIT
FE_OFC1556_n_2066/Y,g214327/A2,0.950783,0.904688,0.950783,UNINIT,0.904688,UNINIT
FE_OFC1556_n_2066/Y,g215472/A2,0.428372,0.401532,0.428372,UNINIT,0.401532,UNINIT
FE_OFC1556_n_2066/Y,g217680/A,0.479068,0.448051,0.479068,UNINIT,0.448051,UNINIT
FE_OFC1556_n_2066/Y,g214562/B1,1.084647,1.042496,1.084647,UNINIT,1.042496,UNINIT
FE_OFC1556_n_2066/Y,g215628/A1,0.741915,0.697047,0.741915,UNINIT,0.697047,UNINIT
FE_OFC1556_n_2066/Y,g214622/B2,0.925869,0.879451,0.925869,UNINIT,0.879451,UNINIT
FE_OFC1555_n_2066/Y,g215053/A,0.072968,0.088443,0.072968,UNINIT,0.088443,UNINIT
FE_OFC1555_n_2066/Y,g216115/A,0.708770,0.707297,0.708770,UNINIT,0.707297,UNINIT
FE_OFC1555_n_2066/Y,g214050/B1,0.287001,0.286615,0.287001,UNINIT,0.286615,UNINIT
FE_OFC1555_n_2066/Y,g214116/B1,0.294345,0.293977,0.294345,UNINIT,0.293977,UNINIT
FE_OFC1555_n_2066/Y,g214125/A2,0.700189,0.698781,0.700189,UNINIT,0.698781,UNINIT
FE_OFC1555_n_2066/Y,g217577/B,0.262827,0.262371,0.262827,UNINIT,0.262371,UNINIT
FE_OFC1555_n_2066/Y,g214414/B,0.808484,0.806135,0.808484,UNINIT,0.806135,UNINIT
FE_OFC1555_n_2066/Y,g214548/B1,0.766820,0.764863,0.766820,UNINIT,0.764863,UNINIT
FE_OFC1555_n_2066/Y,g216716/A,0.814338,0.811931,0.814338,UNINIT,0.811931,UNINIT
FE_OFC1555_n_2066/Y,g214681/A2,0.774511,0.772485,0.774511,UNINIT,0.772485,UNINIT
FE_DBTC50_n_1557/Y,g217076/B,1.098451,1.100649,1.098451,UNINIT,1.100649,UNINIT
FE_DBTC50_n_1557/Y,g216090/A,1.656206,1.659498,1.656206,UNINIT,1.659498,UNINIT
FE_DBTC50_n_1557/Y,g214002/A1,0.851472,0.853131,0.851472,UNINIT,0.853131,UNINIT
FE_DBTC50_n_1557/Y,g214004/A2,1.238985,1.241791,1.238985,UNINIT,1.241791,UNINIT
FE_DBTC50_n_1557/Y,g214020/A2,0.996260,0.998370,0.996260,UNINIT,0.998370,UNINIT
FE_DBTC50_n_1557/Y,g214077/B2,0.966474,0.968330,0.966474,UNINIT,0.968330,UNINIT
FE_DBTC50_n_1557/Y,g215159/A,1.658681,1.661980,1.658681,UNINIT,1.661980,UNINIT
FE_DBTC50_n_1557/Y,g215185/A,1.102455,1.104691,1.102455,UNINIT,1.104691,UNINIT
FE_DBTC50_n_1557/Y,g215249/A,0.243704,0.244091,0.243704,UNINIT,0.244091,UNINIT
FE_DBTC50_n_1557/Y,g214255/B2,1.008731,1.010695,1.008731,UNINIT,1.010695,UNINIT
FE_DBTC50_n_1557/Y,g214278/A2,1.083791,1.086220,1.083791,UNINIT,1.086220,UNINIT
FE_DBTC50_n_1557/Y,g216469/B,1.269468,1.271985,1.269468,UNINIT,1.271985,UNINIT
FE_DBTC50_n_1557/Y,g216484/B,1.322994,1.326048,1.322994,UNINIT,1.326048,UNINIT
FE_DBTC50_n_1557/Y,g216570/A,1.374742,1.377950,1.374742,UNINIT,1.377950,UNINIT
FE_DBTC50_n_1557/Y,g215516/B2,1.470411,1.473307,1.470411,UNINIT,1.473307,UNINIT
FE_DBTC50_n_1557/Y,g214551/B1,1.120051,1.122613,1.120051,UNINIT,1.122613,UNINIT
FE_DBTC50_n_1557/Y,g215633/C,1.548261,1.551324,1.548261,UNINIT,1.551324,UNINIT
FE_DBTC50_n_1557/Y,g215648/B1,1.698504,1.701886,1.698504,UNINIT,1.701886,UNINIT
FE_DBTC50_n_1557/Y,g214656/B1,1.187181,1.189835,1.187181,UNINIT,1.189835,UNINIT
FE_DBTC50_n_1557/Y,g214726/B2,1.207831,1.210546,1.207831,UNINIT,1.210546,UNINIT
FE_DBTC50_n_1557/Y,g213702/B2,1.334511,1.337599,1.334511,UNINIT,1.337599,UNINIT
FE_DBTC50_n_1557/Y,g213717/A1,1.101391,1.103885,1.101391,UNINIT,1.103885,UNINIT
FE_DBTC50_n_1557/Y,g215892/B,1.691807,1.695174,1.691807,UNINIT,1.695174,UNINIT
FE_OFC3452_sa03_6/Y,g213912/A1,1.852755,1.853085,1.852755,UNINIT,1.853085,UNINIT
FE_OFC3452_sa03_6/Y,g213930/A1,0.762081,0.761168,0.762081,UNINIT,0.761168,UNINIT
FE_OFC3452_sa03_6/Y,g213952/A1,1.698916,1.698919,1.698916,UNINIT,1.698919,UNINIT
FE_OFC3452_sa03_6/Y,g214134/B2,1.762214,1.762346,1.762214,UNINIT,1.762346,UNINIT
FE_OFC3452_sa03_6/Y,g213289/A2,1.844065,1.844375,1.844065,UNINIT,1.844375,UNINIT
FE_OFC3452_sa03_6/Y,g214320/A1,1.652025,1.651937,1.652025,UNINIT,1.651937,UNINIT
FE_OFC3452_sa03_6/Y,g216469/A1,1.581272,1.581056,1.581272,UNINIT,1.581056,UNINIT
FE_OFC3452_sa03_6/Y,g216488/B,1.431916,1.431461,1.431916,UNINIT,1.431461,UNINIT
FE_OFC3452_sa03_6/Y,g214414/A3,1.564263,1.564017,1.564263,UNINIT,1.564017,UNINIT
FE_OFC3452_sa03_6/Y,g215516/A3,0.650815,0.649933,0.650815,UNINIT,0.649933,UNINIT
FE_OFC3452_sa03_6/Y,g215525/A2,1.377906,1.377376,1.377906,UNINIT,1.377376,UNINIT
FE_OFC3452_sa03_6/Y,g215534/A2,1.720107,1.720152,1.720107,UNINIT,1.720152,UNINIT
FE_OFC3452_sa03_6/Y,g215633/A2,1.129378,1.128586,1.129378,UNINIT,1.128586,UNINIT
FE_OFC3452_sa03_6/Y,g214624/B2,1.759678,1.759805,1.759678,UNINIT,1.759805,UNINIT
FE_OFC3452_sa03_6/Y,g213682/C2,0.630882,0.630009,0.630882,UNINIT,0.630009,UNINIT
FE_OFC3452_sa03_6/Y,g213694/A2,1.497379,1.497023,1.497379,UNINIT,1.497023,UNINIT
g219404/Y,g213839/B2,2.805103,2.764153,2.805103,UNINIT,2.764153,UNINIT
g219404/Y,g217145/B,1.594568,1.566516,1.594568,UNINIT,1.566516,UNINIT
g219404/Y,g216156/A,2.595477,2.554782,2.595477,UNINIT,2.554782,UNINIT
g219404/Y,g215101/A,3.980935,3.928669,3.980935,UNINIT,3.928669,UNINIT
g219404/Y,g214125/B3,2.378903,2.338888,2.378903,UNINIT,2.338888,UNINIT
g219404/Y,g214134/C1,1.618595,1.590279,1.618595,UNINIT,1.590279,UNINIT
g219404/Y,g215348/A1,0.844561,0.826900,0.844561,UNINIT,0.826900,UNINIT
g219404/Y,g216438/A2,3.557204,3.508198,3.557204,UNINIT,3.508198,UNINIT
g219404/Y,FE_OFC968_n_2048/A,4.084264,4.029646,4.084264,UNINIT,4.029646,UNINIT
g219404/Y,g215472/B2,3.980054,3.927810,3.980054,UNINIT,3.927810,UNINIT
g219404/Y,g216591/A,1.183095,1.160197,1.183095,UNINIT,1.160197,UNINIT
g219404/Y,g215586/B2,3.381881,3.340190,3.381881,UNINIT,3.340190,UNINIT
g219404/Y,g215640/A1,2.608551,2.567829,2.608551,UNINIT,2.567829,UNINIT
g219404/Y,g215667/B2,4.054235,4.000274,4.054235,UNINIT,4.000274,UNINIT
g219404/Y,g217786/B,2.024545,1.992357,2.024545,UNINIT,1.992357,UNINIT
g219404/Y,g214624/A2,1.573162,1.545348,1.573162,UNINIT,1.545348,UNINIT
g219404/Y,FE_OFC969_n_2048/A,4.031182,3.977740,4.031182,UNINIT,3.977740,UNINIT
FE_OFC968_n_2048/Y,g214996/B,0.501291,0.501407,0.501291,UNINIT,0.501407,UNINIT
FE_OFC968_n_2048/Y,g213912/B,0.432514,0.433007,0.432514,UNINIT,0.433007,UNINIT
FE_OFC968_n_2048/Y,g215217/A,0.212605,0.213468,0.212605,UNINIT,0.213468,UNINIT
FE_OFC968_n_2048/Y,g215268/B,0.445384,0.445816,0.445384,UNINIT,0.445816,UNINIT
FE_OFC968_n_2048/Y,g214327/B2,0.433483,0.433247,0.433483,UNINIT,0.433247,UNINIT
FE_OFC968_n_2048/Y,g214611/A2,0.539673,0.539526,0.539673,UNINIT,0.539526,UNINIT
FE_OFC968_n_2048/Y,g214622/A1,0.442989,0.425831,0.442989,UNINIT,0.425831,UNINIT
FE_OFC968_n_2048/Y,g214688/B,0.504499,0.504594,0.504499,UNINIT,0.504594,UNINIT
FE_OFC968_n_2048/Y,g214735/A2,0.369211,0.369941,0.369211,UNINIT,0.369941,UNINIT
FE_OFC969_n_2048/Y,g213808/A1,1.420376,1.418697,1.420376,UNINIT,1.418697,UNINIT
FE_OFC969_n_2048/Y,g213974/B2,1.310574,1.308860,1.310574,UNINIT,1.308860,UNINIT
FE_OFC969_n_2048/Y,g215012/A2,0.950208,0.948545,0.950208,UNINIT,0.948545,UNINIT
FE_OFC969_n_2048/Y,g214006/B2,0.191845,0.191297,0.191845,UNINIT,0.191297,UNINIT
FE_OFC969_n_2048/Y,g214078/A1,1.193414,1.191688,1.193414,UNINIT,1.191688,UNINIT
FE_OFC969_n_2048/Y,g214254/B,1.401403,1.399716,1.401403,UNINIT,1.399716,UNINIT
FE_OFC969_n_2048/Y,g214263/A2,1.398374,1.396686,1.398374,UNINIT,1.396686,UNINIT
FE_OFC969_n_2048/Y,g214278/B1,1.431439,1.429764,1.431439,UNINIT,1.429764,UNINIT
FE_OFC969_n_2048/Y,g213289/B2,1.413040,1.411357,1.413040,UNINIT,1.411357,UNINIT
FE_OFC969_n_2048/Y,g215434/B,1.223026,1.221300,1.223026,UNINIT,1.221300,UNINIT
FE_OFC969_n_2048/Y,g215454/B,1.091728,1.090012,1.091728,UNINIT,1.090012,UNINIT
FE_OFC969_n_2048/Y,g214455/A1,1.042159,1.040457,1.042159,UNINIT,1.040457,UNINIT
FE_OFC969_n_2048/Y,g214488/B,1.467086,1.465427,1.467086,UNINIT,1.465427,UNINIT
FE_OFC969_n_2048/Y,g217658/B,1.286258,1.284539,1.286258,UNINIT,1.284539,UNINIT
FE_OFC969_n_2048/Y,g215575/A1,1.205874,1.204148,1.205874,UNINIT,1.204148,UNINIT
FE_OFC969_n_2048/Y,g214508/A,1.084977,1.083263,1.084977,UNINIT,1.083263,UNINIT
FE_OFC969_n_2048/Y,g214601/A1,0.956019,0.954352,0.956019,UNINIT,0.954352,UNINIT
FE_OFC969_n_2048/Y,g213653/A1,1.248271,1.246547,1.248271,UNINIT,1.246547,UNINIT
FE_OFC969_n_2048/Y,g213714/A2,1.063502,1.061794,1.063502,UNINIT,1.061794,UNINIT
sa03_reg[3]/QN,FE_OFC1543_sa03_3/A,2.171623,2.175710,2.171623,UNINIT,2.175710,UNINIT
sa03_reg[3]/QN,g219392/B,2.272898,2.276921,2.272898,UNINIT,2.276921,UNINIT
sa03_reg[3]/QN,FE_OCPC32800_sa03_3/A,2.208100,2.212166,2.208100,UNINIT,2.212166,UNINIT
sa03_reg[3]/QN,g219404/A,2.179400,2.183483,2.179400,UNINIT,2.183483,UNINIT
sa03_reg[3]/QN,g219405/A,2.271354,2.275378,2.271354,UNINIT,2.275378,UNINIT
sa03_reg[3]/QN,FE_OFC1542_sa03_3/A,2.259681,2.263713,2.259681,UNINIT,2.263713,UNINIT
FE_OFC1543_sa03_3/Y,g216485/C,1.039120,1.046858,1.039120,UNINIT,1.046858,UNINIT
FE_OFC1543_sa03_3/Y,g215575/B2,0.753771,0.761080,0.753771,UNINIT,0.761080,UNINIT
FE_OFC1543_sa03_3/Y,g214550/B,0.990258,0.998012,0.990258,UNINIT,0.998012,UNINIT
FE_OFC1543_sa03_3/Y,g214551/A1,1.081862,1.089556,1.081862,UNINIT,1.089556,UNINIT
FE_OFC1543_sa03_3/Y,g215610/A1,0.858623,0.866760,0.858623,UNINIT,0.866760,UNINIT
FE_OFC1543_sa03_3/Y,g215663/B1,0.281329,0.285112,0.281329,UNINIT,0.285112,UNINIT
FE_OFC1543_sa03_3/Y,g213768/A1,1.111586,1.119235,1.111586,UNINIT,1.119235,UNINIT
FE_OCPC32800_sa03_3/Y,g214565/A1,0.054339,0.054401,0.054339,UNINIT,0.054401,UNINIT
FE_OCPC32800_sa03_3/Y,g215712/B1,0.054339,0.054401,0.054339,UNINIT,0.054401,UNINIT
FE_OFC1542_sa03_3/Y,g219233/A,1.172800,1.169708,1.172800,UNINIT,1.169708,UNINIT
FE_OFC1542_sa03_3/Y,g219253/B,0.391139,1.940860,0.391139,UNINIT,1.940860,UNINIT
FE_OFC1542_sa03_3/Y,g219379/B,0.467037,0.465024,0.467037,UNINIT,0.465024,UNINIT
FE_OFC1542_sa03_3/Y,g218480/A,0.841443,0.838610,0.841443,UNINIT,0.838610,UNINIT
FE_OFC1542_sa03_3/Y,g216473/A1,1.216821,1.213722,1.216821,UNINIT,1.213722,UNINIT
FE_OFC1542_sa03_3/Y,g214565/B1,0.365700,0.364023,0.365700,UNINIT,0.364023,UNINIT
FE_OFC1542_sa03_3/Y,g215610/B1,0.937250,0.934301,0.937250,UNINIT,0.934301,UNINIT
FE_OFC1542_sa03_3/Y,g215633/B1,0.988368,0.985372,0.988368,UNINIT,0.985372,UNINIT
FE_OFC1542_sa03_3/Y,g215648/A2,1.177879,1.174785,1.177879,UNINIT,1.174785,UNINIT
FE_OFC1542_sa03_3/Y,g215663/A3,0.719162,0.716530,0.719162,UNINIT,0.716530,UNINIT
FE_OFC1542_sa03_3/Y,g215712/A1,1.172893,1.169800,1.172893,UNINIT,1.169800,UNINIT
sa03_reg[2]/QN,g214996/C,0.981778,0.979963,0.981778,UNINIT,0.979963,UNINIT
sa03_reg[2]/QN,g219287/A,0.942201,0.940495,0.942201,UNINIT,0.940495,UNINIT
sa03_reg[2]/QN,g219467/A,0.618955,0.618027,0.618955,UNINIT,0.618027,UNINIT
sa03_reg[2]/QN,g218494/A,0.463662,0.463036,0.463662,UNINIT,0.463036,UNINIT
sa03_reg[2]/QN,g218558/A,0.916212,0.914576,0.916212,UNINIT,0.914576,UNINIT
sa03_reg[2]/QN,g213177__1666/A1,0.721027,0.719875,0.721027,UNINIT,0.719875,UNINIT
sa03_reg[2]/QN,g213363/A1,0.666973,0.665942,0.666973,UNINIT,0.665942,UNINIT
sa03_reg[2]/QN,g213521/A1,0.989431,0.987595,0.989431,UNINIT,0.987595,UNINIT
sa03_reg[2]/QN,g213089__9945/A1,0.943523,0.941814,0.943523,UNINIT,0.941814,UNINIT
g219467/Y,g219236/B,-0.730019,0.881325,-0.730019,UNINIT,0.881325,UNINIT
g219467/Y,g219363/B,0.413956,0.413563,0.413956,UNINIT,0.413563,UNINIT
g219467/Y,g218517/A,0.402831,0.402508,0.402831,UNINIT,0.402508,UNINIT
g219467/Y,g213177__1666/B1,0.148826,0.149207,0.148826,UNINIT,0.149207,UNINIT
g219467/Y,g213482/B,0.410871,0.410498,0.410871,UNINIT,0.410498,UNINIT
g219467/Y,g213547/C,0.247238,0.247547,0.247238,UNINIT,0.247547,UNINIT
g219467/Y,g213089__9945/B1,0.322028,0.322111,0.322028,UNINIT,0.322111,UNINIT
g219467/Y,g214688/C,0.352744,0.352693,0.352744,UNINIT,0.352693,UNINIT
g218494/Y,g213238__5107/C,0.136581,0.136297,0.136581,UNINIT,0.136297,UNINIT
g218494/Y,g212938__5115/A3,0.136581,0.136297,0.136581,UNINIT,0.136297,UNINIT
g218494/Y,g214280/B,0.136581,0.136297,0.136581,UNINIT,0.136297,UNINIT
g219236/Y,FE_OFC3188_n_2361/A,1.619021,-1.068504,1.619021,UNINIT,-1.068504,UNINIT
g219236/Y,g213040__2398/C,1.619021,-1.068504,1.619021,UNINIT,-1.068504,UNINIT
FE_OFC3188_n_2361/Y,g212929__3680/B,0.091481,0.091363,0.091481,UNINIT,0.091363,UNINIT
FE_OFC3188_n_2361/Y,g213383/C,0.091481,0.091363,0.091481,UNINIT,0.091363,UNINIT
sa02_reg[6]/QN,FE_OFC3444_sa02_6/A,2.063107,2.067070,2.063107,UNINIT,2.067070,UNINIT
sa02_reg[6]/QN,g219388/A,2.875711,2.883189,2.875711,UNINIT,2.883189,UNINIT
sa02_reg[6]/QN,g219391/B,2.876562,2.884037,2.876562,UNINIT,2.884037,UNINIT
sa02_reg[6]/QN,FE_OFC3445_sa02_6/A,2.810236,2.817903,2.810236,UNINIT,2.817903,UNINIT
sa02_reg[6]/QN,g218664/A,1.943090,1.947011,1.943090,UNINIT,1.947011,UNINIT
sa02_reg[6]/QN,FE_OFC3442_sa02_6/A,2.409358,2.393399,2.409358,UNINIT,2.393399,UNINIT
FE_OFC3444_sa02_6/Y,g213962/A2,0.956199,0.913210,0.956199,UNINIT,0.913210,UNINIT
FE_OFC3444_sa02_6/Y,g215010/A1,1.327863,1.286043,1.327863,UNINIT,1.286043,UNINIT
FE_OFC3444_sa02_6/Y,g214217/A,1.006867,0.963429,1.006867,UNINIT,0.963429,UNINIT
FE_OFC3444_sa02_6/Y,g215382/A1,1.207776,1.108724,1.207776,UNINIT,1.108724,UNINIT
FE_OFC3444_sa02_6/Y,g215398/A1,0.863361,0.821687,0.863361,UNINIT,0.821687,UNINIT
FE_OFC3444_sa02_6/Y,g215446/A2,0.810419,0.769777,0.810419,UNINIT,0.769777,UNINIT
FE_OFC3444_sa02_6/Y,g214407/A3,1.241594,1.198576,1.241594,UNINIT,1.198576,UNINIT
FE_OFC3444_sa02_6/Y,g214417/B,1.097000,1.005678,1.097000,UNINIT,1.005678,UNINIT
FE_OFC3444_sa02_6/Y,g215538/A2,1.208284,1.164955,1.208284,UNINIT,1.164955,UNINIT
FE_OFC3444_sa02_6/Y,g214504/A,1.097000,1.040576,1.097000,UNINIT,1.040576,UNINIT
FE_OFC3444_sa02_6/Y,g214522/A,1.097000,1.050033,1.097000,UNINIT,1.050033,UNINIT
FE_OFC3444_sa02_6/Y,g214559/A2,1.274093,1.231461,1.274093,UNINIT,1.231461,UNINIT
FE_OFC3444_sa02_6/Y,g214661/B2,1.273641,1.231003,1.273641,UNINIT,1.231003,UNINIT
g219388/Y,g214867/A2,1.495420,1.486130,1.495420,UNINIT,1.486130,UNINIT
g219388/Y,g214016/A2,1.108766,1.101020,1.108766,UNINIT,1.101020,UNINIT
g219388/Y,g214063/A2,1.793058,1.782902,1.793058,UNINIT,1.782902,UNINIT
g219388/Y,FE_OFC461_n_2075/A,2.183227,2.167740,2.183227,UNINIT,2.167740,UNINIT
g219388/Y,g214161/A3,1.521155,1.511778,1.521155,UNINIT,1.511778,UNINIT
g219388/Y,FE_OFC459_n_2075/A,0.473246,0.469349,0.473246,UNINIT,0.469349,UNINIT
g219388/Y,g215449/C,0.995680,0.988533,0.995680,UNINIT,0.988533,UNINIT
g219388/Y,g217567/B,2.123394,2.107876,2.123394,UNINIT,2.107876,UNINIT
g219388/Y,g215519/B1,1.524431,1.514843,1.524431,UNINIT,1.514843,UNINIT
g219388/Y,g215542/B,1.547604,1.537926,1.547604,UNINIT,1.537926,UNINIT
g219388/Y,g216658/A,1.503922,1.494413,1.503922,UNINIT,1.494413,UNINIT
g219388/Y,FE_OFC458_n_2075/A,1.085704,1.078102,1.085704,UNINIT,1.078102,UNINIT
g219388/Y,g215607/A1,2.020247,2.024888,2.020247,UNINIT,2.024888,UNINIT
g219388/Y,g213511/B,1.372559,1.363589,1.372559,UNINIT,1.363589,UNINIT
g219388/Y,g216704/A,1.979155,1.984822,1.979155,UNINIT,1.984822,UNINIT
g219388/Y,FE_OFC460_n_2075/A,1.490758,1.481300,1.490758,UNINIT,1.481300,UNINIT
g219391/Y,FE_OFC3196_n_2068/A,0.402822,0.402342,0.402822,UNINIT,0.402342,UNINIT
g219391/Y,FE_OFC3198_n_2068/A,0.402822,0.402342,0.402822,UNINIT,0.402342,UNINIT
g219391/Y,FE_OFC3195_n_2068/A,0.402822,0.402342,0.402822,UNINIT,0.402342,UNINIT
g219391/Y,FE_OFC3197_n_2068/A,0.402822,0.402342,0.402822,UNINIT,0.402342,UNINIT
FE_OFC3445_sa02_6/Y,g218645/A,0.061173,0.060923,0.061173,UNINIT,0.060923,UNINIT
FE_OFC3445_sa02_6/Y,FE_OFC3446_sa02_6/A,0.061173,0.060923,0.061173,UNINIT,0.060923,UNINIT
g218664/Y,FE_OCPC32842_n_2400/A,1.725535,1.713558,1.725535,UNINIT,1.713558,UNINIT
g218664/Y,g213881/A2,0.881235,0.873147,0.881235,UNINIT,0.873147,UNINIT
g218664/Y,g214076/B2,2.780121,2.765580,2.780121,UNINIT,2.765580,UNINIT
g218664/Y,FE_OCPC2880_n_2400/A,1.175727,1.165920,1.175727,UNINIT,1.165920,UNINIT
g218664/Y,g214284/B1,2.448720,2.433370,2.448720,UNINIT,2.433370,UNINIT
g218664/Y,g214395/B,1.156734,1.147025,1.156734,UNINIT,1.147025,UNINIT
g218664/Y,g215512/B1,2.365652,2.350195,2.365652,UNINIT,2.350195,UNINIT
g218664/Y,g213112__5115/A1,1.864435,1.852094,1.864435,UNINIT,1.852094,UNINIT
